11,67,12,traffic light,1013.4972831996612,99.55018596333868,16.691795892203004,46.86315118936052
12,67,18,car,80.36472654668154,297.4311580095747,203.9746421645351,59.52500872306797
18,67,31,car,982.3669389484251,304.7316824970324,93.68484342689771,69.76004384069313
31,67,38,car,633.6087588588701,462.2623751925624,183.16710009457972,113.33884582169054
38,67,42,person,954.4440912796919,358.74174145008845,45.21095971147133,70.07974065827369
42,67,43,car,864.3690328237602,176.5244539569036,49.008067323901514,30.890341360378386
43,67,50,person,960.9876841428656,405.587882973313,34.50042472758457,41.45924907839873
50,67,51,person,889.4402066834567,575.3233095074766,91.64292642323755,106.18151246880882
51,67,52,motorbike,565.1145147984157,614.3195572858368,98.45645369056308,114.9198724331419
52,67,58,car,742.3265762404208,205.96835215321968,58.09882387956077,33.60435847500196
58,69,2,car,910.5149223506813,222.3413463148454,56.93658454201591,42.8087535983895
2,69,3,car,842.2704224946143,272.81981561894946,94.34725941774684,68.5476095379122
3,69,11,traffic light,80.2400435498862,140.992122991288,69.65675773101663,117.82209288929238
11,69,12,traffic light,1013.3221172886823,99.7523411352987,16.596720339687067,46.430434324079414
12,69,18,car,90.51118435360445,300.78047952212427,191.2696337996797,53.993538839326106
18,69,31,car,987.1353694272051,291.63935271706663,87.32716691491112,64.70335286720314
31,69,38,car,657.7505743106175,440.09184221637497,175.63126945846216,108.13761671075054
38,69,42,person,958.6769747954063,330.67338133772824,42.44185292156055,65.78745402008866
42,69,43,car,857.9310747664789,177.81892970131912,50.44792566827334,32.514667535620674
43,69,51,person,909.8292372285111,541.6124376599926,80.4330935778496,92.83629566460695
51,69,52,motorbike,597.5492988664489,602.0968434755084,80.95472377676299,93.32470752126687
52,69,58,car,734.4119409296704,209.865106208867,59.02214529410253,34.106506002676866
58,71,2,car,909.7238540983928,217.9415120541677,61.15538816329138,46.39818635323863
2,71,3,car,852.3819492016434,267.4044435358481,86.57523443841126,62.78451097598105
3,71,6,car,1072.3942598383162,188.63065647338706,40.31636220241171,25.72118969870658
6,71,11,traffic light,79.72432323870763,139.6727885145743,70.57543555023213,119.20742039852544
11,71,12,traffic light,1013.2461284715806,99.55991124122964,16.687194531018918,46.683511429439804
12,71,18,car,67.35930696148455,294.1161347499259,224.52864334927375,64.17944090902859
18,71,31,car,996.1738206044643,284.43963740389495,81.74165742747164,60.45084794037297
31,71,38,car,684.8883077511498,416.49722724147523,161.83671022130602,98.92886571082477
38,71,43,car,855.1569443884304,178.93282366207313,50.36483435837988,33.123895653188384
43,71,51,person,923.9705975219481,523.3915531076947,82.85927984512387,95.61808876210921
51,71,52,motorbike,620.8634189665584,560.501341406015,82.53167534264821,95.47276043137208
52,71,58,car,722.1885184835752,212.598688573587,60.541738532570434,34.94143198222059
58,73,2,car,915.0219936685982,211.1351336077468,54.739864999795145,41.58485942831692
2,73,3,car,860.6741076667488,262.51581882924893,81.06770381891636,58.88380372806398
3,73,6,car,1070.9142640402456,187.48073798754865,42.553659075639644,27.30888020499873
6,73,11,traffic light,81.2492351438159,141.81244218380002,70.11975355487192,118.41526091078478
11,73,12,traffic light,1014.2476774572983,102.95178757400424,15.305060819641312,43.11701513409645
12,73,17,traffic light,891.816515568716,106.13399405171718,16.423130502813137,36.89625994860036
17,73,18,car,86.8623915687085,299.64490638866295,198.59032464642775,55.30437782234418
18,73,31,car,1002.6576032498834,271.90950191489196,76.32029721460697,56.44671326940619
31,73,38,car,705.56577909408,398.2251441947844,156.59819555613865,95.74350104873434
38,73,43,car,854.9198812024722,182.5430136794764,46.774467211995216,30.769154404357323
43,73,51,person,938.6286310460321,490.5699590951798,74.60952762782426,85.89761652157222
51,73,52,motorbike,651.4508246186431,532.9183454207398,76.31207311886783,88.29663563765268
52,73,58,car,708.1622282456548,218.96373101835977,64.45111499529037,37.258808224623664
58,75,2,car,920.1368037519853,208.40018509360482,49.198596774225734,37.032573646792486
2,75,3,car,867.4127813577289,254.8496070504055,76.21300081247477,54.924571466309715
3,75,6,car,1070.9376024455523,187.1370919737194,42.95485209430194,27.780330704159525
6,75,11,traffic light,80.12476189667063,141.30876143330394,70.04823441622844,118.11348454721204
11,75,12,traffic light,1014.0915604459578,101.64718844421648,15.75789251248193,44.38520394499142
12,75,17,traffic light,892.2039041717544,105.99306382379254,16.92598389463126,37.65709842621621
17,75,18,car,90.7011480521013,302.1168024889693,191.09238892106305,52.05657577946687
18,75,31,car,1005.654881099856,264.8444830750714,71.12806098089584,52.51455560230619
31,75,38,car,726.4153215368409,376.62393070403596,146.64871372050095,89.28816457714083
38,75,43,car,852.7264387336787,185.26031416386587,46.39874124487676,30.430194048197677
43,75,51,person,952.8276720760203,479.51205128192595,70.6988383711755,81.41573845378667
51,75,52,motorbike,684.0386350786139,508.46587892161267,68.60033736236585,78.8573525729521
52,75,58,car,692.0590158157804,223.8862212164097,67.06537183459488,38.75028603188048
58,77,2,car,924.2824492614997,206.42205576425619,42.57613642809781,31.290394818616903
2,77,3,car,875.5909031489219,247.68022843066467,74.83154352575161,53.81620623692663
3,77,6,car,1071.4355292998018,187.66409460258365,42.12592054716811,27.30350141039156
6,77,11,traffic light,80.12081110836522,141.1160887866302,69.83942041310729,117.34133491355982
11,77,12,traffic light,1013.6602042754585,101.22125105305273,16.007104741951252,45.45935585788945
12,77,17,traffic light,892.2034556102942,105.8394483981602,16.98612025385978,37.790822752225054
17,77,18,car,91.44770600938318,302.93843072735456,189.61653137413543,50.98493068685343
18,77,31,car,1006.0742602328115,250.83908673319812,69.59513453701777,51.50309860558829
31,77,38,car,749.4291882304182,361.88835952136117,133.0612831947003,80.36816793642669
38,77,43,car,850.10457915699,187.5406833025722,45.36462757865888,29.634946073708733
43,77,51,person,963.4047373594823,466.8867364832086,61.491969474397024,70.13192447162913
51,77,52,motorbike,716.9956420175826,487.3782783139165,57.07517532921577,65.00575792329772
52,77,58,car,677.0085955905889,228.95389825837356,71.27630919466264,41.24961672216779
58,
